player_id,short_name,long_name,nationality_name,age,player_positions,club_name,overall,potential,pace,shooting,passing,dribbling,defending,physic,age,physic,mentality_aggression,mentality_interceptions,power_stamina,power_strength,defending_marking_awareness,power_jumping,defending_standing_tackle,defending_sliding_tackle,attacking_heading_accuracy,mentality_composure,movement_reactions,skill_long_passing,skill_dribbling,skill_fk_accuracy,skill_ball_control,attacking_crossing,power_shot_power,attacking_finishing,skill_curve,movement_balance,attacking_volleys,power_long_shots,mentality_vision,mentality_penalties,movement_agility
224075,André Simões,André Luís Gomes Simões,Portugal,30,"CDM, CM",AEK Athens,74,74,77.0,68.0,71.0,74.0,74.0,70.0,30,70.0,61,74,84,66,72,77,75,76,70,74.0,70,74,73,47,75,68,75,65,68,74,60,72,74,65,75
224271,T. Goiginger,Thomas Goiginger,Austria,27,RW,LASK Linz,74,74,88.0,67.0,71.0,75.0,35.0,61.0,27,61.0,54,37,80,54,34,57,28,37,54,65.0,68,65,76,64,74,75,69,70,73,70,59,60,74,62,76
225646,C. Mayada,Camilo Sebastián Mayada Mesa,Uruguay,29,"CDM, RM, RB",Atlético San Luis,74,74,91.0,65.0,70.0,73.0,70.0,78.0,29,78.0,69,76,94,73,69,76,71,68,63,74.0,75,69,72,66,72,67,73,59,70,76,64,70,74,65,81
225706,M. Trauco,Miguel Ángel Trauco Saavedra,Peru,27,"LB, LWB, LM",Saint-Étienne,74,74,71.0,52.0,74.0,75.0,69.0,72.0,27,72.0,79,71,79,66,68,68,74,73,51,68.0,70,73,76,64,76,76,71,37,75,73,49,64,69,49,70
229071,K. Onisiwo,Karim Onisiwo,Austria,28,"ST, RM, LM",FSV Mainz 05,74,74,75.0,71.0,66.0,74.0,56.0,76.0,28,76.0,75,49,74,80,58,55,53,60,66,71.0,74,63,77,56,74,71,80,73,69,64,69,62,66,44,66
230191,Enzo Marteiro,Enzo Wellington Marteiro Santoso,Brazil,28,GK,Flamengo,74,74,,,,,,,28,,23,13,30,59,14,79,15,14,15,47.0,66,30,13,14,19,16,55,14,14,47,13,13,72,18,39
230199,Vinicius Cardenha,Vinicius Lúcio Cardenha Caeiro,Brazil,28,"RB, CB",Fluminense,74,74,73.0,49.0,60.0,68.0,71.0,70.0,28,70.0,72,71,79,65,67,71,75,71,67,73.0,74,52,71,46,62,74,46,52,54,68,43,42,45,67,70
230227,Caio Nunson,Caio Rodrigo Nunes Anjos,Brazil,20,"CB, LB",Goiás,74,74,59.0,50.0,61.0,59.0,73.0,76.0,20,76.0,88,66,50,85,72,72,77,72,77,65.0,67,57,61,67,59,53,51,48,69,52,44,58,51,46,50
230229,Otávio Cairinho,Otávio Alberto Cairinho Monteiro,Brazil,28,"CB, RB",Internacional,74,74,58.0,50.0,58.0,51.0,75.0,74.0,28,74.0,82,72,62,75,77,89,75,76,72,69.0,67,61,44,55,56,62,61,43,47,64,43,54,44,66,59
230230,Eltildo Correia,Eltildo Lucas Correia Pitta,Brazil,28,"CB, RB, LB",Atlético Mineiro,74,74,56.0,50.0,61.0,49.0,76.0,75.0,28,75.0,80,72,69,75,79,86,75,77,73,75.0,77,75,45,48,55,61,71,41,54,51,52,45,44,77,38
230237,Robson Denho,Robson Tony Denho Serra,Brazil,28,"CDM, CM",Atlético GO,74,74,64.0,59.0,72.0,63.0,73.0,77.0,28,77.0,78,74,83,75,77,66,76,71,53,66.0,68,68,61,76,66,65,82,54,79,64,45,42,77,73,61
230240,Ramón da Almeyda,Ramón Samuel da Almeyda Aníbal,Brazil,24,"LB, CM",Vasco da Gama,74,74,71.0,53.0,65.0,71.0,72.0,73.0,24,73.0,74,74,79,70,72,71,73,69,64,66.0,68,64,72,45,72,75,64,44,50,66,60,50,56,77,71
230245,Douglas Carvalheira,Douglas Arthur Carvalheira Peixoto,Brazil,32,LB,Flamengo,74,74,90.0,40.0,61.0,72.0,69.0,69.0,32,69.0,66,66,79,65,71,80,73,67,59,60.0,70,66,73,31,69,71,60,32,62,65,27,37,39,39,77
230255,Edval Anton,Edvaldo Flávio Rebelo de Freit,Brazil,28,"CDM, CM, CAM",Botafogo,74,74,70.0,56.0,71.0,71.0,72.0,69.0,28,69.0,67,67,85,62,74,69,77,64,69,81.0,81,74,71,42,73,71,64,55,62,64,61,52,76,42,65
230320,Victorino Magela,Victorino M. Magela Sá,Brazil,20,GK,Bahia,74,74,,,,,,,20,,41,25,31,81,11,61,8,9,9,62.0,68,15,8,19,21,9,55,9,8,45,9,8,72,16,32
230324,Adrian Scitto,Adriano Leandro Soares Scitto,Brazil,28,GK,Grêmio,74,74,,,,,,,28,,36,12,15,60,20,41,9,10,20,58.0,67,20,8,22,16,18,56,12,31,22,18,13,37,34,44
230326,Lino Essier,Lino Francisco Essier Simão,Brazil,28,CB,São Paulo,74,74,67.0,45.0,68.0,66.0,73.0,79.0,28,79.0,79,72,73,84,71,63,78,74,69,71.0,67,68,64,72,69,76,28,45,74,60,33,58,55,58,68
230327,Gérson Damesio,Gérson Adriano Damesio Figueiras,Brazil,28,CB,Flamengo,74,74,51.0,42.0,49.0,57.0,76.0,76.0,28,76.0,74,75,69,79,76,86,79,76,66,65.0,68,71,53,26,71,24,31,51,25,51,28,41,35,37,31
230339,Adolfinho Padilha,Adolfo Heitor Padilha Alves,Brazil,28,"LB, LM",Bahia,74,74,81.0,57.0,65.0,75.0,69.0,72.0,28,72.0,45,66,79,79,67,68,75,74,62,76.0,65,67,77,56,76,74,62,56,66,62,45,61,51,55,70
230361,Mauro Cildinho,Mauro Pierre Cildinho Conradi,Brazil,24,RB,Atlético GO,74,74,74.0,46.0,68.0,75.0,69.0,58.0,24,58.0,58,77,78,46,75,74,65,73,47,66.0,66,66,74,61,73,72,52,44,67,84,55,41,60,50,83
230381,Kaimo Lima,Kauê Enaldo Lima Rodrigues,Brazil,24,"CB, CDM, LB",Fluminense,74,74,74.0,63.0,69.0,68.0,75.0,70.0,24,70.0,68,76,61,74,74,81,76,70,75,76.0,71,77,68,70,70,70,79,50,52,55,59,76,58,66,64
230417,Edercinho Sepa,Rodrigo Éder Serpa Conceição,Brazil,20,CDM,Grêmio,74,74,72.0,72.0,65.0,67.0,74.0,71.0,20,71.0,66,66,78,70,81,72,76,68,73,69.0,82,77,64,71,70,42,82,65,53,66,71,77,63,70,68
230422,Murilo Sancha,Murilo Kaíque Sanches Cardoso,Brazil,32,"RM, CM",Vasco da Gama,74,74,78.0,67.0,69.0,74.0,66.0,71.0,32,71.0,50,55,83,73,70,69,69,69,60,66.0,67,65,75,40,73,73,72,70,70,71,49,58,70,65,76
230437,Elias Fontoira,Elias Thiago Fontoira Marques,Brazil,24,CDM,Internacional,74,74,69.0,69.0,74.0,73.0,73.0,70.0,24,70.0,65,75,73,69,80,75,67,73,66,82.0,76,74,74,75,75,70,68,69,74,60,67,72,77,72,67
230449,Diegildo Ramos,Diego Hugo Ramos Calado,Brazil,28,"ST, RM",Flamengo,74,74,30.0,79.0,67.0,67.0,28.0,70.0,28,70.0,72,12,50,82,22,34,28,20,82,75.0,75,66,70,76,74,62,88,74,77,30,82,81,66,78,44
230465,Allan Bardinho,Allan Norberto Bardini Paneira,Brazil,28,"CAM, CM",Botafogo,74,74,65.0,69.0,73.0,77.0,35.0,54.0,28,54.0,31,52,61,61,23,45,33,32,44,71.0,66,76,77,55,77,73,66,71,56,75,51,70,77,72,82
230468,José Mirazar,José Emerson Mirazar Coelho,Brazil,24,"CAM, LM, LW",Grêmio,74,74,72.0,65.0,76.0,77.0,35.0,63.0,24,63.0,34,45,82,67,32,44,23,22,68,67.0,74,74,79,76,76,77,63,64,77,67,64,66,76,76,76
230469,Ailton Guevara,Ailton Sérgio Guevara Muscato,Brazil,28,"CAM, CF, ST",Coritiba,74,74,70.0,73.0,73.0,75.0,26.0,63.0,28,63.0,65,22,73,57,13,73,27,23,68,75.0,72,62,74,75,75,75,70,75,81,75,63,75,76,68,78
230497,Roni Gameira,Erick Ronaldo Gameira Carvalho,Brazil,28,"ST, CF",Athletico Paranaense,74,74,80.0,75.0,58.0,73.0,29.0,62.0,28,62.0,44,44,58,70,10,64,25,24,76,77.0,77,52,73,56,71,61,73,77,55,65,76,71,55,72,78
230507,Nicholas Aldair,Nicholas Júlio Aldair Leal,Brazil,28,ST,Fluminense,74,74,67.0,75.0,68.0,71.0,38.0,77.0,28,77.0,67,40,83,79,23,74,37,46,72,83.0,72,58,72,59,75,66,78,75,63,54,74,73,69,74,66
230665,Gustavo Sauer,Gustavo Affonso Sauerbeck,Brazil,27,"LM, RM",Boavista,74,74,68.0,69.0,70.0,77.0,41.0,69.0,27,69.0,60,39,82,66,55,64,29,31,48,72.0,73,64,78,70,79,73,73,67,75,70,58,72,68,62,75
232294,R. Morioka,森岡 弘良太,Japan,29,"CM, CAM",Sporting Charleroi,74,74,57.0,72.0,77.0,71.0,66.0,66.0,29,66.0,55,73,71,69,65,56,64,62,67,78.0,70,75,70,72,74,72,70,72,65,68,71,73,80,73,68
232514,G. Carabajal,Horacio Gabriel Carabajal,Argentina,28,LM,Unión Santa Fe,74,74,70.0,71.0,72.0,76.0,41.0,66.0,28,66.0,72,26,71,62,35,63,46,48,66,79.0,71,62,78,72,74,72,76,70,76,74,61,70,73,70,74
234772,Salvi Sánchez,Salvador Sánchez Ponce,Spain,29,"RM, LM",Cádiz,74,74,91.0,63.0,70.0,72.0,38.0,54.0,29,54.0,52,38,77,43,35,59,39,41,43,65.0,65,69,71,66,69,70,62,66,68,86,54,59,74,63,79
234870,E. Karaca,Efecan Karaca,Turkey,30,"RM, CAM",Alanyaspor,74,74,83.0,63.0,68.0,77.0,44.0,50.0,30,50.0,31,41,76,46,49,33,42,35,45,65.0,74,65,75,63,75,70,65,66,45,92,50,55,68,68,87
234935,João Talocha,João Carlos Araújo Fonseca Silva,Portugal,30,LB,Gil Vicente,74,74,70.0,38.0,59.0,67.0,71.0,76.0,30,76.0,75,79,87,73,68,58,73,69,57,63.0,72,57,65,38,69,73,51,31,55,67,48,35,37,41,64
236108,Elieser Baldeiro,Elieser Danilo Baldeiro Lopes,Brazil,24,CB,Flamengo,74,74,75.0,56.0,60.0,63.0,76.0,75.0,24,75.0,74,75,72,78,76,71,78,76,75,65.0,62,51,59,63,71,62,75,41,48,66,57,72,62,55,60
236112,Douglas Armeira,Douglas Arthur Armeira Bahia,Brazil,28,RB,Coritiba,74,74,72.0,57.0,63.0,69.0,72.0,74.0,28,74.0,82,70,83,67,77,71,74,72,59,66.0,68,52,69,47,67,70,71,54,63,76,53,50,56,58,71
238033,F. Niță,Florin Constantin Niţă,Romania,32,GK,Sparta Praha,74,74,,,,,,,32,,20,8,36,79,14,61,13,14,13,62.0,64,22,18,13,11,14,52,8,10,64,5,5,39,11,28
244791,P. Hrošovský,Patrik Hrošovský,Slovakia,28,"CM, CDM",Genk,74,74,69.0,68.0,74.0,75.0,70.0,66.0,28,66.0,68,74,81,57,69,74,71,69,62,75.0,74,74,75,68,75,77,68,67,68,82,65,70,74,66,76
245850,I. Traoré,Ibrahim Benjanim Traoré,Côte d'Ivoire,31,"CM, CAM, CDM",Slavia Praha,74,74,70.0,63.0,70.0,75.0,71.0,81.0,31,81.0,78,72,83,82,69,76,72,70,70,81.0,74,72,75,56,76,65,64,61,61,76,65,63,75,61,70
247045,J. Kayamba,Joel Ngandu Kayamba,Congo DR,28,"RW, RM, LW",Viktoria Plzeň,74,74,88.0,67.0,68.0,80.0,30.0,55.0,28,55.0,54,28,74,44,25,66,29,26,54,65.0,69,65,79,53,77,74,70,65,65,87,61,70,65,64,91
247131,A. Espino,Luis Alfonso Espino García,Uruguay,28,LB,Cádiz,74,74,76.0,59.0,63.0,65.0,70.0,74.0,28,74.0,69,70,87,70,67,66,75,74,62,69.0,66,56,64,49,63,70,73,57,65,79,50,55,56,51,72
251712,J. Santigaro,Juan José Santigaro,Ecuador,34,GK,,74,74,,,,,,,34,,40,26,38,71,18,55,7,9,27,21.0,63,27,12,12,25,13,61,6,23,41,13,13,15,25,43
245371,T. Almada,Thiago Ezequiel Almada,Argentina,19,"CAM, CM, LW",Vélez Sarsfield,73,89,86.0,73.0,69.0,79.0,41.0,60.0,19,60.0,59,43,69,56,35,56,45,43,39,77.0,59,67,79,67,77,63,75,73,81,94,69,73,69,73,91
246469,A. Urzi,Agustín José Urzi,Argentina,20,"LM, CM, RM",Banfield,73,88,87.0,63.0,64.0,75.0,36.0,56.0,20,56.0,49,31,76,51,44,43,31,32,42,62.0,62,53,77,43,73,77,68,59,59,78,59,68,71,55,77
256612,Evanilson,Francisco Evanilson de Lima Barbosa,Brazil,20,ST,Porto,73,87,72.0,76.0,54.0,70.0,25.0,58.0,20,58.0,29,16,68,63,22,64,20,19,75,67.0,60,36,72,40,71,32,75,79,67,62,69,71,59,69,63
243055,Rafael Camacho,Rafael Euclides Soares Camacho,Portugal,20,RW,Sporting CP,73,86,82.0,61.0,65.0,78.0,55.0,58.0,20,58.0,43,50,68,58,54,58,61,52,48,74.0,75,60,79,47,75,65,70,60,70,77,56,55,71,56,87
246791,M. Solomon,Manor Solomon,Israel,20,"RM, LM, CAM",Shakhtar Donetsk,73,86,81.0,65.0,68.0,77.0,33.0,47.0,20,47.0,30,21,65,44,39,55,34,35,38,66.0,64,68,78,52,74,64,64,68,55,82,46,66,73,52,83
245278,Tomás Tavares,Tomás Franco Tavares,Portugal,19,RB,Benfica,73,85,79.0,47.0,61.0,74.0,70.0,71.0,19,71.0,70,72,72,71,69,66,74,69,57,76.0,73,52,75,37,74,70,56,42,67,59,38,46,53,48,74
252038,Romário Baró,Romário Manuel Silva Baró,Portugal,20,"RM, CAM",Porto,73,85,77.0,67.0,70.0,74.0,46.0,58.0,20,58.0,48,32,64,60,46,57,53,56,44,74.0,70,71,74,54,75,67,72,65,70,73,62,68,68,64,75
225964,J. Carrascal,Jorge Andrés Carrascal Guardo,Colombia,22,CAM,River Plate,73,84,70.0,68.0,70.0,80.0,41.0,53.0,22,53.0,65,35,65,40,40,67,47,35,46,79.0,71,70,81,71,75,67,67,69,75,91,65,69,69,67,87
231108,S. Hefti,Silvan Hefti,Switzerland,22,"RB, CB",Young Boys,73,84,75.0,45.0,63.0,64.0,69.0,78.0,22,78.0,73,67,89,74,68,82,70,71,66,65.0,70,64,60,43,68,68,70,34,54,66,41,45,59,47,70
231436,G. Diangana,Grady Diangana,England,22,"LM, RM",West Bromwich Albion,73,84,83.0,61.0,66.0,77.0,27.0,54.0,22,54.0,48,27,64,52,26,53,26,23,37,60.0,67,54,80,49,74,71,55,64,53,79,48,65,70,50,78
241103,Z. Vanheusden,Zinho Vanheusden,Belgium,20,CB,Standard Liège,73,84,59.0,45.0,63.0,66.0,75.0,72.0,20,72.0,69,74,71,74,75,65,75,76,72,74.0,70,70,64,34,69,54,58,42,54,59,29,37,59,62,65
242000,K. Mavropanos,Konstantinos Mavropanos,Greece,22,CB,VfB Stuttgart,73,84,75.0,33.0,48.0,48.0,74.0,78.0,22,78.0,80,71,61,86,74,68,75,76,71,55.0,69,51,43,37,52,37,45,30,32,36,30,26,37,42,54
242429,L. Cacace,Liberato Gianpaolo Cacace,New Zealand,19,"LB, LWB",Sint-Truiden,73,84,84.0,64.0,69.0,73.0,69.0,78.0,19,78.0,69,68,85,79,70,73,73,64,56,74.0,68,68,74,62,72,68,67,63,67,76,51,63,72,61,74
245132,D. Popov,Denys Popov,Ukraine,21,CB,Dynamo Kyiv,73,84,63.0,38.0,46.0,51.0,74.0,73.0,21,73.0,80,70,64,75,74,77,75,74,80,62.0,66,56,46,21,57,29,42,38,22,59,28,40,34,37,48
233791,A. Maksimenko,Aleksandr Maksimenko,Russia,22,GK,Spartak Moskva,73,83,,,,,,,22,,28,6,23,58,19,60,12,12,11,22.0,68,27,14,13,16,12,50,6,13,38,6,6,35,13,24
237161,S. Longstaff,Sean Longstaff,England,22,"CM, CAM",Newcastle United,73,83,62.0,66.0,71.0,69.0,62.0,66.0,22,66.0,48,65,78,68,63,59,66,58,47,79.0,73,72,70,72,73,57,73,61,68,71,56,74,74,54,52
240060,M. Aarons,Maximillian James Aarons,England,20,RB,Norwich City,73,83,81.0,41.0,62.0,74.0,70.0,68.0,20,68.0,68,68,79,64,74,49,72,69,53,75.0,68,57,73,32,74,66,46,41,50,79,41,36,56,27,81
241508,M. Damsgaard,Mikkel Krogh Damsgaard,Denmark,19,LW,Sampdoria,73,83,81.0,68.0,71.0,77.0,48.0,64.0,19,64.0,64,45,75,58,52,69,46,40,51,74.0,67,70,77,69,76,63,71,68,66,86,48,72,75,47,80
254909,O. Dorley,Murphy Oscar Dorley,Liberia,21,"CDM, CM, RM",Slavia Praha,73,83,86.0,64.0,74.0,78.0,67.0,70.0,21,70.0,80,70,85,57,70,78,63,65,65,75.0,76,74,77,68,75,70,62,65,75,85,63,65,75,54,88
224442,B. Kamara,Bingourou Kamara,France,23,GK,Strasbourg,73,82,,,,,,,23,,17,20,32,77,8,79,15,14,20,58.0,65,15,19,16,21,12,50,12,13,42,15,19,26,22,28
224921,Adrián Marín,Adrián Marín Gómez,Spain,23,LB,Deportivo Alavés,73,82,66.0,46.0,64.0,70.0,72.0,70.0,23,70.0,69,74,67,71,71,70,73,76,59,63.0,69,56,69,35,73,72,60,40,62,62,48,42,53,38,68
226568,I. Hagi,Ianis Hagi,Romania,21,CAM,Rangers,73,82,79.0,67.0,71.0,75.0,36.0,68.0,21,68.0,57,32,84,67,38,47,31,33,53,68.0,69,71,76,68,72,62,67,67,80,69,54,71,74,64,85
229348,A. Robinson,Antonee Robinson,United States,22,"LB, LWB",Fulham,73,82,87.0,39.0,50.0,72.0,70.0,69.0,22,69.0,65,73,76,67,68,70,74,69,54,55.0,69,39,74,39,70,65,39,38,37,71,34,38,44,45,74
232646,C. Bravo,Claudio Nicolás Bravo,Argentina,23,LB,Banfield,73,82,74.0,50.0,64.0,73.0,71.0,65.0,23,65.0,73,75,74,57,71,71,73,74,53,64.0,63,60,76,38,71,70,59,48,51,75,45,47,69,47,72
236246,O. Ejaria,Oviemuno Dominic Ejaria,England,22,"CAM, CM, LM",Reading,73,82,71.0,63.0,69.0,82.0,65.0,63.0,22,63.0,55,69,69,65,65,42,66,64,59,75.0,69,69,83,49,78,63,62,63,68,83,55,65,73,57,90
236898,M. Aebischer,Michel Aebischer,Switzerland,23,"CM, CDM",Young Boys,73,82,70.0,65.0,72.0,73.0,64.0,70.0,23,70.0,63,66,87,64,64,66,64,61,58,69.0,71,72,72,64,74,68,68,66,65,72,48,69,74,51,75
239978,D. Man,Dennis Man,Romania,21,RW,FCSB,73,82,88.0,69.0,68.0,74.0,43.0,70.0,21,70.0,68,37,81,66,33,66,48,40,68,72.0,68,64,72,66,74,70,69,72,64,71,61,65,70,61,86
243576,Pedro Porro,Pedro Antonio Porro Sauceda,Spain,20,"RB, RM",Sporting CP,73,82,76.0,61.0,67.0,76.0,69.0,61.0,20,61.0,67,68,78,50,68,59,71,72,61,67.0,64,62,76,45,78,75,68,61,56,71,53,59,65,46,78
244426,B. Lednev,Bogdan Lednev,Ukraine,22,"CAM, RM, LM",Dynamo Kyiv,73,82,74.0,72.0,72.0,74.0,53.0,53.0,22,53.0,54,40,65,46,54,53,61,58,47,64.0,69,72,75,81,72,65,76,68,80,77,70,77,75,71,79
246672,Barrenetxea,Ander Barrenetxea Muguruza,Spain,18,"LW, ST, RW",Real Sociedad,73,82,81.0,66.0,62.0,79.0,24.0,52.0,18,52.0,35,17,62,51,32,78,12,14,60,68.0,67,53,81,26,76,70,67,68,60,81,60,62,64,59,79
246748,Aihen Muñoz,Aihen Muñoz Capellán,Spain,22,LB,Real Sociedad,73,82,78.0,53.0,67.0,71.0,71.0,65.0,22,65.0,55,72,69,66,73,65,72,66,65,72.0,77,75,72,29,68,68,55,49,63,73,45,60,66,36,70
247495,Moncayola,Jon Moncayola Tollar,Spain,22,"CDM, CM, RB",Osasuna,73,82,68.0,64.0,71.0,69.0,68.0,67.0,22,67.0,67,74,73,66,69,55,70,69,50,74.0,70,76,68,49,72,66,65,66,56,68,50,65,75,46,68
221841,A. Armstrong,Adam Armstrong,England,23,"ST, LW, RW",Blackburn Rovers,73,81,90.0,73.0,65.0,75.0,35.0,70.0,23,70.0,80,41,78,61,36,84,23,25,61,73.0,73,58,72,59,73,62,73,74,69,90,66,74,66,68,87
221982,P. Roberts,Patrick Roberts,England,23,"RW, RM",Manchester City,73,81,77.0,66.0,69.0,79.0,27.0,40.0,23,40.0,38,21,56,33,37,43,18,19,44,76.0,63,65,78,49,77,66,65,67,66,90,52,67,75,62,92
224258,K. Ajer,Kristoffer Vassbakk Ajer,Norway,22,CB,Celtic,73,81,70.0,55.0,57.0,66.0,73.0,82.0,22,82.0,77,70,80,87,73,56,74,74,72,72.0,65,61,69,42,73,55,64,57,58,68,41,47,47,49,34
225014,G. Castrovilli,Gaetano Castrovilli,Italy,23,"CM, CAM",Fiorentina,73,81,71.0,58.0,73.0,80.0,60.0,47.0,23,47.0,50,60,69,34,58,58,64,60,50,74.0,72,76,80,41,80,69,62,58,58,78,48,56,74,55,86
225668,K. Grant,Karlan Ahearne-Grant,England,22,"LM, ST",Huddersfield Town,73,81,88.0,74.0,62.0,73.0,37.0,65.0,22,65.0,35,29,76,71,53,72,23,24,62,61.0,72,39,74,63,72,66,73,77,63,63,65,72,67,74,73
231207,J. Lucumí,Jhon Janer Lucumí Bonilla,Colombia,22,"CB, LB",Genk,73,81,68.0,28.0,54.0,62.0,73.0,77.0,22,77.0,78,74,75,78,72,71,75,74,70,71.0,72,65,58,31,66,52,38,23,32,60,23,28,36,36,63
231485,A. Tuanzebe,Axel Tuanzebe,England,22,CB,Manchester United,73,81,76.0,36.0,64.0,70.0,73.0,73.0,22,73.0,73,71,68,75,75,73,74,73,71,77.0,73,70,68,37,72,52,53,26,45,67,41,34,64,50,73
231554,J. Justin,James Justin,England,22,"RB, LB",Leicester City,73,81,76.0,47.0,66.0,70.0,69.0,67.0,22,67.0,61,66,76,65,69,59,72,69,65,64.0,67,62,70,60,71,72,48,50,60,69,36,40,63,43,71
232008,Toni Lato,Antonio Latorre Grueso,Spain,22,LB,Valencia,73,81,77.0,56.0,71.0,71.0,68.0,61.0,22,61.0,67,67,68,56,68,51,70,71,65,64.0,70,75,70,38,71,79,64,55,75,80,59,53,64,39,72
232270,T. Fosu-Mensah,Timothy Evans Fosu-Mensah,Netherlands,22,"RB, CB",Manchester United,73,81,81.0,60.0,64.0,65.0,71.0,75.0,22,75.0,80,70,68,78,70,64,73,74,69,67.0,65,63,63,34,67,64,69,57,60,62,55,60,61,48,73
232639,R. Doan,堂安 律,Japan,22,"RM, CAM",DSC Arminia Bielefeld,73,81,75.0,69.0,71.0,78.0,39.0,57.0,22,57.0,41,41,76,56,39,40,36,42,45,72.0,70,68,75,67,78,70,76,66,67,92,59,74,76,58,86
233201,C. Mepham,Christopher James Mepham,Wales,22,CB,AFC Bournemouth,73,81,61.0,37.0,56.0,61.0,74.0,74.0,22,74.0,74,72,68,77,73,74,75,74,73,67.0,68,63,58,35,66,38,52,32,41,64,33,32,53,44,51
234789,Y. Eteki,Yan Brice Eteki,Cameroon,22,"CDM, CM",Granada,73,81,65.0,55.0,66.0,69.0,68.0,76.0,22,76.0,75,74,72,77,68,80,72,69,44,72.0,66,73,64,42,74,51,69,50,48,76,37,60,68,52,73
235183,C. Acevedo,Carlos Acevedo López,Mexico,24,GK,Santos Laguna,73,81,,,,,,,24,,16,14,40,38,21,56,11,12,11,51.0,64,16,9,13,15,10,52,9,14,43,6,9,32,17,37
236298,E. Atuesta,Eduard Andrés Atuesta Velasco,Colombia,23,"CDM, CM",Los Angeles FC,73,81,62.0,56.0,71.0,75.0,67.0,67.0,23,67.0,66,71,76,63,70,59,69,63,49,74.0,74,74,74,73,75,51,65,55,74,79,46,55,73,37,74
236527,S. Cáseres,Santiago Cáseres,Argentina,23,"CDM, CM",América,73,81,65.0,56.0,66.0,69.0,71.0,71.0,23,71.0,73,70,70,71,69,70,75,74,65,66.0,70,69,66,42,75,59,62,54,54,71,53,58,68,50,69
241941,S. Nsoki,Stanley Pierre N,France,21,"LB, CB",Nice,73,81,69.0,37.0,64.0,67.0,72.0,76.0,21,76.0,68,67,78,79,70,69,75,73,75,70.0,66,70,68,31,69,65,42,34,49,60,32,36,58,37,59
244788,P. Bucha,Pavel Bucha,Czech Republic,22,"CM, CAM, RM",Viktoria Plzeň,73,81,70.0,68.0,73.0,75.0,59.0,65.0,22,65.0,64,57,75,60,58,70,61,60,59,71.0,73,73,74,65,76,69,70,66,68,77,63,74,74,66,76
214462,I. Arboleda,Iván Mauricio Arboleda,Colombia,24,GK,Banfield,73,80,,,,,,,24,,23,24,43,52,24,68,13,15,21,50.0,71,23,21,17,21,20,50,16,22,57,20,14,22,23,57
218745,O. Ntcham,Jules Olivier Ntcham,France,24,"CM, CAM, CDM",Celtic,73,80,71.0,70.0,73.0,76.0,66.0,74.0,24,74.0,66,67,75,76,68,72,68,62,51,77.0,62,75,76,68,77,68,76,66,71,78,66,72,75,72,75
224389,J. Larsson,Carl Henrik Jordan Larsson,Sweden,23,ST,Spartak Moskva,73,80,76.0,74.0,69.0,73.0,24.0,71.0,23,71.0,70,18,74,69,28,73,15,16,62,65.0,73,62,72,59,73,65,73,74,75,77,73,75,75,65,75
224494,R. Henry,Rico Henry,England,22,"LB, LWB",Brentford,73,80,91.0,40.0,59.0,73.0,67.0,70.0,22,70.0,76,71,80,61,68,92,72,68,37,64.0,66,50,69,39,71,66,43,40,48,90,33,34,54,43,91
224656,O. Aina,Temitayo Olufisayo Olaoluwa Aina,Nigeria,23,"LM, RM, RB",Fulham,73,80,86.0,61.0,68.0,74.0,70.0,73.0,23,73.0,67,72,75,75,66,72,74,73,64,69.0,70,70,76,42,72,73,72,54,62,77,58,68,67,49,73
228698,V. Kovalenko,Viktor Kovalenko,Ukraine,24,"CAM, CM",Shakhtar Donetsk,73,80,75.0,71.0,72.0,74.0,59.0,72.0,24,72.0,57,62,87,72,59,64,59,55,59,64.0,68,68,73,67,75,71,70,71,75,76,76,73,71,68,74
228813,Aleix García,Aleix García Serrano,Spain,23,"CAM, CM, RM",Manchester City,73,80,66.0,68.0,73.0,74.0,59.0,56.0,23,56.0,56,62,67,50,57,61,63,57,51,74.0,70,76,73,69,77,60,72,69,70,81,56,70,73,54,73
229528,M. Matviienko,Mykola Matviienko,Ukraine,24,"CB, RB, LB",Shakhtar Donetsk,73,80,74.0,43.0,59.0,59.0,74.0,74.0,24,74.0,73,69,74,75,76,72,77,75,68,68.0,69,56,53,23,62,66,73,28,37,69,37,44,43,35,66
230829,A. Mozo,Alan Mozo Rodríguez,Mexico,23,RB,Pumas UNAM,73,80,78.0,44.0,60.0,69.0,68.0,77.0,23,77.0,76,67,87,74,67,70,72,70,54,60.0,65,61,68,38,69,70,55,43,44,71,35,34,42,47,79
232488,C. Romero,Cristian Gabriel Romero,Argentina,22,CB,Atalanta,73,80,62.0,35.0,43.0,48.0,74.0,76.0,22,76.0,88,76,71,74,70,76,75,75,76,60.0,71,46,36,29,57,31,51,26,35,64,33,37,36,40,63
232693,C. Awaziem,Chidozie Collins Awaziem,Nigeria,23,CB,Boavista,73,80,65.0,39.0,45.0,60.0,73.0,74.0,23,74.0,77,73,67,76,73,72,75,73,70,69.0,73,54,57,25,63,30,53,36,33,51,30,37,30,40,63
233061,M. Pereira Lage,Mathias Pereira Lage,Portugal,23,"LM, CM",Angers SCO,73,80,79.0,70.0,72.0,73.0,43.0,65.0,23,65.0,31,62,85,67,22,84,49,24,67,68.0,60,70,72,64,74,72,73,70,69,74,72,67,73,67,80
